order_id,order_date,region,category,channel,customer_segment,units,unit_price,discount_pct,revenue,cost,profit,delivery_days,rating
3353,2025-09-15,South,Accessories,Online,Home Office,11,25.17,0.0,192.95,118.12,74.83,9.0,4.0
3642,2025-09-15,North,Footwear,Online,Home Office,6,82.19,0.1,309.3,205.79,103.51,13.0,5.0
4166,2025-09-15,West,Footwear,Online,Consumer,11,62.99,0.05,458.73,295.93,162.8,6.0,5.0
4975,2025-09-15,East,Outerwear,Online,Home Office,6,77.53,0.15,275.55,194.23,81.32,9.0,
418,2025-09-16,North,Outerwear,Online,Home Office,10,44.35,0.0,309.07,183.1,125.97,14.0,4.0
1084,2025-09-16,North,Footwear,Online,Corporate,7,42.9,0.1,188.35,102.08,86.27,4.0,
1261,2025-09-16,East,Outerwear,Online,Corporate,2,27.99,0.0,39.01,24.71,14.3,8.0,
1499,2025-09-16,North,Outerwear,Wholesale,Consumer,357,37.07,0.0,9222.65,5504.35,3718.3,4.0,2.0
1830,2025-09-16,East,Footwear,Online,Corporate,3,28.5,0.0,59.58,37.62,21.96,,
1878,2025-09-16,South,Footwear,Online,Consumer,5,128.39,0.0,447.37,275.26,172.11,7.0,
2494,2025-09-16,West,Footwear,Retail,Corporate,1,69.82,0.0,48.66,29.58,19.08,1.0,3.0
2601,2025-09-16,North,Accessories,Online,Home Office,4,46.31,0.0,129.09,80.36,48.73,9.0,2.0
2633,2025-09-16,East,Accessories,Online,Corporate,6,21.11,0.0,88.27,51.47,36.8,2.0,5.0
2981,2025-09-16,South,Outerwear,Online,Home Office,9,41.31,0.0,259.1,158.6,100.5,12.0,3.0
4441,2025-09-16,West,Outerwear,Retail,Consumer,1,77.88,0.0,54.27,32.39,21.88,9.0,1.0
475,2025-09-17,East,Apparel,Online,Consumer,10,45.02,0.0,313.74,205.37,108.37,,2.0
868,2025-09-17,North,Footwear,Wholesale,Consumer,324,19.98,0.05,4285.77,2747.96,1537.81,9.0,
2374,2025-09-17,West,Apparel,Retail,Corporate,10,46.62,0.0,324.89,207.24,117.65,2.0,3.0
2412,2025-09-17,East,Footwear,Online,Consumer,1,34.93,0.1,21.91,12.21,9.7,9.0,2.0
2431,2025-09-17,South,Footwear,Retail,Consumer,10,45.1,0.1,282.87,168.78,114.09,4.0,3.0
426,2025-09-18,North,Outerwear,Wholesale,Home Office,300,79.92,0.05,15873.23,10638.61,5234.62,13.0,
991,2025-09-18,East,Accessories,Online,Consumer,9,28.52,0.0,178.88,104.02,74.86,8.0,1.0
1366,2025-09-18,South,Apparel,Online,Consumer,2,54.79,0.0,76.37,50.25,26.12,12.0,5.0
1963,2025-09-18,West,Apparel,Retail,Corporate,7,62.48,0.0,304.79,187.12,117.67,1.0,
2217,2025-09-18,East,Accessories,Online,Home Office,11,53.17,0.05,387.21,233.43,153.78,5.0,
2249,2025-09-18,North,Apparel,Online,Consumer,3,28.06,0.05,55.73,37.91,17.82,3.0,3.0
2536,2025-09-18,North,Accessories,Retail,Consumer,11,84.79,0.05,617.48,397.18,220.3,3.0,4.0
2957,2025-09-18,East,Apparel,Wholesale,Home Office,398,73.4,0.1,18322.58,11337.61,6984.97,3.0,3.0
3232,2025-09-18,West,Footwear,Retail,Consumer,10,79.73,0.25,416.72,256.49,160.23,3.0,
3619,2025-09-18,East,Footwear,Online,Corporate,10,45.2,0.15,267.75,172.36,95.39,2.0,2.0
3865,2025-09-18,South,Outerwear,Wholesale,Consumer,298,50.69,0.05,10000.62,6054.84,3945.78,10.0,4.0
4024,2025-09-18,South,Outerwear,Online,Consumer,2,112.89,0.0,157.34,97.59,59.75,,1.0
4226,2025-09-18,West,Footwear,Online,Corporate,11,77.85,0.05,566.94,325.9,241.04,7.0,1.0
745,2025-09-19,East,Outerwear,Online,Consumer,4,69.02,0.15,163.54,104.36,59.18,,2.0
945,2025-09-19,East,Footwear,Retail,Consumer,2,41.54,0.0,57.9,38.43,19.47,1.0,
1579,2025-09-19,West,Outerwear,Online,Consumer,4,22.57,0.05,59.77,35.54,24.23,1.0,5.0
1918,2025-09-19,East,Footwear,Wholesale,Consumer,259,31.65,0.0,5712.66,3488.83,2223.83,3.0,3.0
2178,2025-09-19,North,Footwear,Online,Consumer,10,53.05,0.0,369.7,214.27,155.43,6.0,3.0
2515,2025-09-19,South,Footwear,Online,Corporate,11,26.6,0.0,203.91,124.76,79.15,14.0,2.0
2585,2025-09-19,East,Apparel,Online,Home Office,4,41.31,0.0,115.15,73.21,41.94,2.0,2.0
2964,2025-09-19,North,Accessories,Online,Consumer,10,25.67,0.1,161.0,97.56,63.44,10.0,5.0
4772,2025-09-19,East,Accessories,Retail,Consumer,3,59.58,0.0,124.56,78.52,46.04,9.0,4.0
1361,2025-09-20,North,Apparel,Wholesale,Consumer,307,25.94,0.15,4717.29,2529.11,2188.18,4.0,
1939,2025-09-20,West,Footwear,Online,Corporate,9,27.12,0.0,170.1,117.36,52.74,4.0,
2704,2025-09-20,South,Apparel,Online,Consumer,3,9.64,0.05,19.15,12.41,6.74,9.0,1.0
2740,2025-09-20,North,Footwear,Online,Consumer,1,22.1,0.1,13.86,8.73,5.13,7.0,5.0
2849,2025-09-20,West,Outerwear,Online,Consumer,6,47.23,0.05,187.61,109.29,78.32,2.0,
2987,2025-09-20,South,Apparel,Retail,Corporate,4,17.0,0.0,47.39,29.36,18.03,,2.0
3531,2025-09-20,East,Footwear,Wholesale,Corporate,56,57.6,0.0,2247.89,1210.8,1037.09,9.0,4.0
4660,2025-09-20,East,Accessories,Wholesale,Home Office,175,59.0,0.25,5396.55,3208.74,2187.81,1.0,4.0
1498,2025-09-21,South,Accessories,Retail,Corporate,1,79.17,0.0,55.17,35.55,19.62,12.0,5.0
2378,2025-09-21,West,Apparel,Retail,Consumer,4,97.51,0.0,271.82,158.31,113.51,13.0,2.0
2907,2025-09-21,North,Apparel,Wholesale,Corporate,48,21.01,0.0,702.8,452.3,250.5,5.0,4.0
3160,2025-09-21,North,Footwear,Retail,Corporate,4,23.13,0.1,58.03,30.99,27.04,,1.0
3276,2025-09-21,East,Outerwear,Online,Corporate,10,27.52,0.0,191.78,117.66,74.12,14.0,
3431,2025-09-21,East,Accessories,Retail,Corporate,10,21.09,0.05,139.63,76.09,63.54,3.0,
1474,2025-09-22,North,Apparel,Retail,Corporate,5,120.2,0.0,418.83,222.05,196.78,2.0,3.0
1594,2025-09-22,South,Apparel,Online,Consumer,9,94.09,0.0,590.13,363.76,226.37,,2.0
2516,2025-09-22,South,Accessories,Wholesale,Consumer,156,71.64,0.1,7009.51,4457.69,2551.82,3.0,5.0
3726,2025-09-22,West,Accessories,Online,Corporate,1,77.66,0.1,48.71,27.7,21.01,1.0,
3973,2025-09-22,West,Apparel,Online,Consumer,1,36.85,0.0,25.68,15.72,9.96,12.0,4.0
315,2025-09-23,West,Footwear,Retail,Consumer,11,74.18,0.0,568.65,362.08,206.57,13.0,1.0
2149,2025-09-23,North,Outerwear,Online,Consumer,10,48.77,0.0,339.87,209.3,130.57,8.0,1.0
2267,2025-09-23,North,Footwear,Online,Consumer,3,13.86,0.0,28.98,16.45,12.53,9.0,
3011,2025-09-23,West,Outerwear,Online,Consumer,2,44.97,0.0,62.68,38.31,24.37,4.0,5.0
3162,2025-09-23,East,Footwear,Online,Home Office,2,64.57,0.1,81.0,55.37,25.63,9.0,3.0
766,2025-09-25,South,Outerwear,Online,Consumer,7,78.65,0.15,326.12,196.57,129.55,,
1196,2025-09-25,West,Apparel,Online,Consumer,5,65.63,0.0,228.68,156.89,71.79,8.0,
2427,2025-09-25,North,Apparel,Online,Corporate,10,71.91,0.0,501.13,304.99,196.14,10.0,4.0
2855,2025-09-25,West,Accessories,Online,Corporate,8,63.42,0.0,353.57,207.12,146.45,13.0,
3309,2025-09-25,East,Footwear,Online,Home Office,10,47.81,0.05,316.52,198.9,117.62,5.0,1.0
3529,2025-09-25,West,Apparel,Online,Corporate,9,27.35,0.15,145.81,92.9,52.91,2.0,
4324,2025-09-25,North,Accessories,Online,Consumer,10,38.85,0.15,230.13,144.92,85.21,5.0,5.0
4844,2025-09-25,East,Apparel,Online,Consumer,9,81.11,0.0,508.72,339.68,169.04,3.0,5.0
159,2025-09-26,South,Outerwear,Online,Consumer,1,45.58,0.15,27.0,18.98,8.02,9.0,
538,2025-09-26,North,Accessories,Online,Home Office,1,78.64,0.0,54.8,34.98,19.82,11.0,2.0
4833,2025-09-26,South,Accessories,Online,Consumer,3,50.91,0.1,95.79,60.99,34.8,11.0,5.0
20,2025-09-27,East,Accessories,Online,Consumer,2,53.31,0.0,74.3,45.21,29.09,,
116,2025-09-27,South,Footwear,Online,Consumer,2,132.24,0.05,175.1,103.39,71.71,7.0,1.0
323,2025-09-27,West,Footwear,Online,Corporate,1,72.37,0.05,47.91,31.37,16.54,9.0,2.0
583,2025-09-27,North,Apparel,Retail,Consumer,7,79.0,0.15,327.57,200.3,127.27,6.0,4.0
826,2025-09-27,West,Apparel,Online,Consumer,9,85.28,0.0,534.88,362.04,172.84,12.0,4.0
1448,2025-09-27,North,Apparel,Retail,Home Office,6,56.83,0.15,201.98,105.1,96.88,14.0,
2628,2025-09-27,South,Outerwear,Online,Consumer,5,30.86,0.0,107.53,64.03,43.5,2.0,3.0
2760,2025-09-27,East,Footwear,Online,Consumer,11,35.97,0.0,275.74,164.38,111.36,2.0,
2982,2025-09-27,West,Accessories,Retail,Consumer,2,88.66,0.25,92.68,60.06,32.62,,
3281,2025-09-27,South,Apparel,Wholesale,Consumer,365,35.22,0.1,8062.87,4924.38,3138.49,5.0,2.0
3758,2025-09-27,West,Accessories,Retail,Consumer,10,26.73,0.0,186.28,112.28,74.0,1.0,4.0
4174,2025-09-27,East,Footwear,Retail,Consumer,8,14.88,0.05,78.81,48.46,30.35,14.0,5.0
4509,2025-09-27,East,Outerwear,Online,Home Office,5,30.08,0.05,99.57,55.53,44.04,13.0,5.0
307,2025-09-28,East,Apparel,Online,Consumer,1,49.51,0.0,34.5,21.62,12.88,1.0,2.0
496,2025-09-28,South,Footwear,Online,Consumer,11,30.23,0.0,231.74,122.06,109.68,1.0,2.0
1549,2025-09-28,South,Accessories,Online,Consumer,4,14.06,0.05,37.23,26.28,10.95,13.0,
1590,2025-09-28,North,Apparel,Wholesale,Corporate,151,68.91,0.0,7251.44,5171.4,2080.04,3.0,
2944,2025-09-28,West,Apparel,Online,Corporate,3,61.6,0.0,128.79,74.96,53.83,,4.0
3656,2025-09-28,North,Apparel,Retail,Consumer,1,145.54,0.15,86.21,53.44,32.77,1.0,
3684,2025-09-28,West,Outerwear,Online,Consumer,5,25.37,0.0,88.4,52.51,35.89,3.0,1.0
4021,2025-09-28,South,Outerwear,Online,Corporate,8,81.78,0.15,387.54,229.74,157.8,13.0,3.0
4689,2025-09-28,North,Footwear,Online,Consumer,6,30.05,0.0,125.65,82.08,43.57,14.0,5.0
4803,2025-09-28,North,Apparel,Wholesale,Corporate,362,78.34,0.1,17786.87,11977.77,5809.1,14.0,3.0
4979,2025-09-28,East,Apparel,Retail,Consumer,1,10.81,0.25,5.65,3.58,2.07,5.0,3.0
645,2025-09-29,South,Apparel,Online,Corporate,7,62.96,0.0,307.13,191.86,115.27,10.0,2.0
3625,2025-09-29,East,Footwear,Online,Consumer,7,26.89,0.0,131.18,78.8,52.38,,4.0
4333,2025-09-29,West,Accessories,Online,Consumer,5,63.54,0.0,221.4,145.48,75.92,13.0,2.0
1980,2025-09-30,East,Apparel,Online,Consumer,10,22.75,0.0,158.54,96.63,61.91,10.0,3.0
3877,2025-09-30,South,Accessories,Wholesale,Consumer,252,30.18,0.15,4505.09,2923.22,1581.87,1.0,2.0
4649,2025-09-30,North,Outerwear,Online,Consumer,9,96.26,0.0,603.74,396.63,207.11,9.0,
4923,2025-09-30,North,Apparel,Online,Home Office,5,72.08,0.05,238.6,143.81,94.79,3.0,
4994,2025-09-30,East,Accessories,Wholesale,Home Office,301,29.62,0.0,6213.22,3983.85,2229.37,14.0,4.0
520,2025-10-01,South,Apparel,Retail,Corporate,4,36.74,0.0,95.52,57.26,38.26,6.0,
674,2025-10-01,North,Footwear,Online,Consumer,10,82.0,0.0,533.0,368.57,164.43,13.0,2.0
877,2025-10-01,South,Accessories,Retail,Consumer,5,54.45,0.0,176.96,107.95,69.01,2.0,2.0
1363,2025-10-01,South,Outerwear,Wholesale,Consumer,77,42.95,0.1,1934.68,1305.87,628.81,4.0,1.0
2031,2025-10-01,East,Footwear,Retail,Corporate,2,121.63,0.0,158.12,95.91,62.21,5.0,3.0
3030,2025-10-01,South,Apparel,Online,Consumer,11,79.71,0.05,541.43,347.71,193.72,1.0,4.0
3294,2025-10-01,North,Footwear,Retail,Consumer,8,72.56,0.25,282.98,171.73,111.25,6.0,2.0
3396,2025-10-01,South,Accessories,Wholesale,Corporate,328,86.77,0.0,18499.36,11421.71,7077.65,1.0,
3469,2025-10-01,West,Footwear,Retail,Consumer,2,43.54,0.1,50.94,32.16,18.78,10.0,5.0
4495,2025-10-01,West,Apparel,Online,Consumer,10,58.1,0.0,377.65,251.49,126.16,14.0,
606,2025-10-02,West,Footwear,Online,Corporate,9,35.98,0.0,210.48,137.35,73.13,3.0,4.0
2323,2025-10-02,South,Accessories,Online,Corporate,10,87.91,0.0,571.42,340.09,231.33,13.0,2.0
2372,2025-10-02,North,Apparel,Online,Corporate,6,47.79,0.0,186.38,114.47,71.91,3.0,5.0
2391,2025-10-02,East,Outerwear,Wholesale,Consumer,70,62.3,0.0,2834.65,1735.26,1099.39,2.0,
2591,2025-10-02,West,Apparel,Online,Consumer,4,67.53,0.05,166.8,91.77,75.03,13.0,3.0
3136,2025-10-02,North,Apparel,Retail,Consumer,7,66.33,0.0,301.8,200.35,101.45,14.0,1.0
3328,2025-10-02,South,Accessories,Online,Consumer,5,47.23,0.05,145.82,88.5,57.32,14.0,4.0
3554,2025-10-02,East,Outerwear,Online,Consumer,8,96.46,0.1,451.43,285.63,165.8,5.0,
4070,2025-10-02,South,Outerwear,Wholesale,Home Office,240,84.53,0.05,12527.35,8197.41,4329.94,6.0,
4088,2025-10-02,West,Apparel,Retail,Consumer,6,116.57,0.0,454.62,246.61,208.01,,
1942,2025-10-03,East,Accessories,Online,Consumer,10,42.7,0.25,208.16,133.03,75.13,,5.0
2804,2025-10-03,North,Footwear,Retail,Consumer,5,57.41,0.05,177.25,112.27,64.98,1.0,5.0
2936,2025-10-03,South,Footwear,Online,Consumer,4,47.12,0.05,116.39,72.65,43.74,5.0,2.0
3101,2025-10-03,East,Apparel,Wholesale,Consumer,194,77.38,0.1,8781.86,6020.82,2761.04,2.0,5.0
3734,2025-10-03,West,Apparel,Retail,Consumer,3,54.7,0.1,96.0,60.25,35.75,13.0,
4893,2025-10-03,North,Footwear,Online,Consumer,6,74.63,0.15,247.4,168.85,78.55,10.0,4.0
5,2025-10-04,North,Apparel,Retail,Corporate,9,36.31,0.15,180.55,113.33,67.22,7.0,2.0
1113,2025-10-04,South,Footwear,Online,Consumer,7,115.94,0.1,474.77,320.79,153.98,1.0,1.0
2630,2025-10-04,East,Outerwear,Retail,Corporate,6,75.51,0.15,250.32,162.09,88.23,12.0,
2847,2025-10-04,East,Outerwear,Online,Home Office,10,100.64,0.1,588.74,362.3,226.44,14.0,3.0
3681,2025-10-04,West,Accessories,Retail,Consumer,2,111.87,0.25,109.07,74.37,34.7,13.0,2.0
4212,2025-10-04,West,Apparel,Online,Corporate,2,47.81,0.1,55.94,41.37,14.57,7.0,
4316,2025-10-04,West,Apparel,Wholesale,Consumer,130,63.58,0.1,4835.26,3071.57,1763.69,,2.0
4349,2025-10-04,West,Footwear,Retail,Corporate,3,30.02,0.0,58.54,36.24,22.3,2.0,4.0
291,2025-10-05,North,Accessories,Online,Consumer,9,74.84,0.25,328.36,217.8,110.56,,
545,2025-10-05,East,Footwear,Wholesale,Consumer,262,72.23,0.0,12300.77,7323.18,4977.59,5.0,5.0
835,2025-10-05,West,Apparel,Retail,Home Office,11,46.71,0.0,333.98,202.4,131.58,3.0,4.0
1362,2025-10-05,East,Apparel,Wholesale,Home Office,290,45.97,0.0,8665.34,5693.04,2972.3,2.0,4.0
1896,2025-10-05,East,Accessories,Retail,Corporate,6,96.62,0.05,357.98,212.14,145.84,8.0,4.0
3087,2025-10-05,East,Outerwear,Online,Consumer,7,55.73,0.1,228.21,136.16,92.05,9.0,3.0
3650,2025-10-05,West,Footwear,Retail,Consumer,6,41.19,0.05,152.61,97.73,54.88,5.0,1.0
31,2025-10-06,East,Accessories,Online,Consumer,7,32.42,0.1,132.76,87.19,45.57,9.0,1.0
1863,2025-10-06,North,Accessories,Retail,Consumer,1,111.9,0.1,65.46,38.47,26.99,8.0,
1889,2025-10-06,West,Apparel,Online,Corporate,8,34.81,0.1,162.91,102.94,59.97,7.0,
2752,2025-10-06,East,Footwear,Online,Corporate,4,67.71,0.0,176.05,114.18,61.87,12.0,3.0
4215,2025-10-06,North,Footwear,Retail,Consumer,7,83.63,0.0,380.52,235.13,145.39,3.0,3.0
4231,2025-10-06,West,Footwear,Retail,Consumer,1,106.46,0.05,65.74,40.29,25.45,11.0,1.0
630,2025-10-07,East,Footwear,Online,Consumer,9,48.99,0.0,286.59,178.81,107.78,6.0,2.0
3487,2025-10-07,South,Footwear,Online,Consumer,5,34.19,0.1,100.01,54.11,45.9,3.0,3.0
3935,2025-10-07,West,Footwear,Online,Corporate,2,48.31,0.0,62.8,36.23,26.57,7.0,2.0
459,2025-10-08,West,Apparel,Online,Corporate,6,18.34,0.0,71.53,47.66,23.87,,2.0
910,2025-10-08,East,Footwear,Retail,Corporate,5,115.75,0.0,376.19,250.12,126.07,2.0,1.0
1110,2025-10-08,West,Footwear,Online,Consumer,1,44.24,0.15,24.44,15.74,8.7,,1.0
3979,2025-10-08,North,Footwear,Online,Home Office,11,104.52,0.0,747.32,453.55,293.77,11.0,2.0
4706,2025-10-08,North,Apparel,Online,Home Office,3,79.02,0.05,146.38,82.67,63.71,7.0,2.0
4849,2025-10-08,East,Footwear,Retail,Consumer,1,90.28,0.1,52.81,32.63,20.18,2.0,3.0
1359,2025-10-09,West,Footwear,Retail,Home Office,2,37.12,0.05,45.84,27.52,18.32,7.0,2.0
1492,2025-10-09,North,Footwear,Wholesale,Corporate,302,104.36,0.0,20485.87,13251.97,7233.9,11.0,4.0
2818,2025-10-09,East,Apparel,Retail,Home Office,1,32.86,0.0,21.36,12.98,8.38,5.0,2.0
3178,2025-10-09,North,Accessories,Retail,Home Office,9,40.84,0.05,226.97,139.82,87.15,,1.0
4147,2025-10-09,East,Footwear,Retail,Consumer,6,68.99,0.1,242.15,134.59,107.56,6.0,4.0
4726,2025-10-09,West,Apparel,Online,Consumer,2,7.34,0.05,9.06,5.84,3.22,5.0,5.0
978,2025-10-10,East,Footwear,Retail,Consumer,9,61.77,0.05,343.29,219.36,123.93,3.0,
1635,2025-10-10,North,Apparel,Retail,Consumer,6,53.1,0.25,155.32,98.67,56.65,1.0,5.0
2658,2025-10-10,West,Apparel,Retail,Consumer,4,27.9,0.1,65.29,42.28,23.01,10.0,4.0
3414,2025-10-10,East,Accessories,Online,Consumer,3,26.87,0.0,52.4,30.27,22.13,5.0,3.0
912,2025-10-11,West,Outerwear,Retail,Corporate,11,158.1,0.05,1073.89,590.5,483.39,3.0,5.0
2351,2025-10-11,South,Accessories,Online,Home Office,5,50.18,0.1,146.78,92.74,54.04,,5.0
3384,2025-10-11,East,Apparel,Online,Corporate,2,12.85,0.25,12.53,7.8,4.73,4.0,
4708,2025-10-11,South,Accessories,Online,Consumer,5,51.25,0.15,141.58,87.08,54.5,,2.0
1,2025-10-12,West,Outerwear,Online,Consumer,5,106.34,0.0,345.6,229.81,115.79,1.0,
2220,2025-10-12,East,Accessories,Online,Home Office,2,33.61,0.0,43.69,24.95,18.74,,2.0
2969,2025-10-12,West,Apparel,Online,Consumer,11,34.95,0.15,212.41,127.2,85.21,14.0,5.0
3006,2025-10-12,North,Footwear,Wholesale,Corporate,107,65.7,0.1,4112.49,2167.65,1944.84,14.0,3.0
3033,2025-10-12,West,Apparel,Wholesale,Consumer,85,90.25,0.0,4986.31,3297.82,1688.49,14.0,2.0
3197,2025-10-12,West,Outerwear,Online,Consumer,5,31.95,0.15,88.26,51.77,36.49,1.0,2.0
4485,2025-10-12,North,Footwear,Online,Corporate,7,39.33,0.0,178.95,116.43,62.52,6.0,5.0
4598,2025-10-12,East,Accessories,Retail,Consumer,6,77.37,0.0,301.74,189.01,112.73,1.0,2.0
248,2025-10-13,North,Footwear,Retail,Home Office,6,37.5,0.0,146.25,96.61,49.64,5.0,1.0
340,2025-10-13,North,Footwear,Online,Consumer,2,92.89,0.1,108.68,66.33,42.35,12.0,3.0
2362,2025-10-13,South,Apparel,Retail,Home Office,5,47.66,0.1,139.41,87.31,52.1,13.0,
1172,2025-10-14,East,Footwear,Online,Consumer,3,27.57,0.0,53.76,33.06,20.7,12.0,3.0
1688,2025-10-14,East,Footwear,Online,Corporate,7,46.69,0.15,180.57,107.52,73.05,7.0,4.0
3404,2025-10-14,West,Apparel,Online,Consumer,4,22.24,0.1,52.04,31.39,20.65,9.0,5.0
3499,2025-10-14,West,Apparel,Online,Consumer,3,58.36,0.0,113.8,73.96,39.84,9.0,
3523,2025-10-14,West,Footwear,Online,Consumer,7,42.47,0.0,193.24,116.14,77.1,8.0,2.0
604,2025-10-15,North,Apparel,Wholesale,Corporate,191,41.5,0.1,4637.0,2881.56,1755.44,13.0,
713,2025-10-15,East,Apparel,Online,Corporate,4,99.22,0.0,257.97,152.73,105.24,1.0,
1922,2025-10-15,West,Apparel,Retail,Home Office,1,60.78,0.0,39.51,26.52,12.99,11.0,5.0
2195,2025-10-15,East,Accessories,Online,Consumer,8,67.77,0.05,334.78,213.59,121.19,8.0,3.0
2499,2025-10-15,East,Accessories,Online,Consumer,2,35.42,0.05,43.74,28.11,15.63,1.0,4.0
2563,2025-10-15,East,Apparel,Online,Corporate,2,27.64,0.15,30.54,20.45,10.09,13.0,4.0
2770,2025-10-15,North,Apparel,Retail,Consumer,11,74.57,0.05,506.52,299.36,207.16,10.0,1.0
3423,2025-10-15,South,Apparel,Retail,Home Office,10,17.16,0.05,105.96,75.67,30.29,2.0,2.0
3536,2025-10-15,North,Apparel,Wholesale,Consumer,266,57.36,0.0,9917.54,5584.69,4332.85,7.0,4.0
1587,2025-10-16,South,Accessories,Retail,Consumer,9,37.98,0.15,188.86,121.26,67.6,10.0,
1614,2025-10-16,East,Accessories,Online,Consumer,11,147.27,0.1,947.68,554.75,392.93,1.0,4.0
1906,2025-10-16,South,Apparel,Online,Consumer,2,24.26,0.1,28.38,17.4,10.98,4.0,2.0
2290,2025-10-16,East,Footwear,Retail,Consumer,8,31.67,0.0,164.68,100.2,64.48,9.0,2.0
2465,2025-10-16,South,Footwear,Online,Consumer,3,140.44,0.0,273.86,159.17,114.69,13.0,4.0
2552,2025-10-16,South,Footwear,Wholesale,Corporate,325,69.15,0.0,14607.94,9062.83,5545.11,14.0,3.0
3086,2025-10-16,North,Outerwear,Retail,Consumer,5,17.18,0.0,55.84,34.2,21.64,6.0,5.0
3183,2025-10-16,East,Outerwear,Online,Consumer,2,86.43,0.0,112.36,72.56,39.8,4.0,
4896,2025-10-16,East,Apparel,Online,Corporate,5,32.41,0.05,100.07,61.06,39.01,11.0,4.0
1355,2025-10-17,North,Apparel,Wholesale,Consumer,222,63.15,0.0,9112.54,5619.62,3492.92,12.0,4.0
1656,2025-10-17,West,Accessories,Wholesale,Consumer,51,81.66,0.25,2030.27,1252.31,777.96,10.0,1.0
1692,2025-10-17,West,Accessories,Online,Consumer,2,30.5,0.0,39.65,22.1,17.55,14.0,3.0
1850,2025-10-17,West,Apparel,Online,Consumer,4,66.61,0.25,129.89,78.54,51.35,11.0,1.0
2017,2025-10-17,North,Apparel,Online,Home Office,8,67.98,0.0,353.5,207.76,145.74,1.0,5.0
2434,2025-10-17,South,Footwear,Retail,Consumer,2,17.19,0.1,20.11,12.13,7.98,7.0,1.0
3052,2025-10-17,East,Apparel,Online,Home Office,6,39.09,0.1,137.21,93.63,43.58,8.0,
3779,2025-10-17,West,Apparel,Online,Consumer,2,17.21,0.15,19.02,10.99,8.03,14.0,
4242,2025-10-17,South,Accessories,Retail,Consumer,8,106.47,0.25,415.23,261.83,153.4,12.0,3.0
848,2025-10-18,North,Apparel,Retail,Consumer,6,35.02,0.05,129.75,71.91,57.84,3.0,4.0
1247,2025-10-18,South,Outerwear,Online,Consumer,11,26.91,0.0,192.41,114.2,78.21,3.0,
1948,2025-10-18,East,Apparel,Online,Corporate,8,38.25,0.0,198.9,107.43,91.47,6.0,4.0
2404,2025-10-18,South,Apparel,Online,Consumer,5,40.27,0.0,130.88,79.47,51.41,6.0,1.0
3203,2025-10-18,South,Accessories,Online,Corporate,2,53.98,0.0,70.17,47.35,22.82,1.0,1.0
3842,2025-10-18,East,Apparel,Online,Consumer,10,53.24,0.15,294.15,180.72,113.43,8.0,2.0
3945,2025-10-18,West,Footwear,Retail,Consumer,7,24.28,0.25,82.86,45.73,37.13,13.0,5.0
4478,2025-10-18,South,Footwear,Online,Corporate,6,110.63,0.0,431.46,299.74,131.72,6.0,5.0
4696,2025-10-18,West,Footwear,Online,Corporate,11,16.17,0.0,115.62,72.12,43.5,10.0,4.0
4997,2025-10-18,North,Accessories,Online,Consumer,8,56.13,0.0,291.88,175.5,116.38,12.0,4.0
627,2025-10-19,North,Outerwear,Retail,Consumer,9,102.58,0.25,450.07,295.68,154.39,2.0,4.0
893,2025-10-19,South,Outerwear,Wholesale,Consumer,95,67.6,0.0,4174.3,2695.92,1478.38,8.0,4.0
1530,2025-10-19,West,Footwear,Retail,Home Office,3,90.39,0.0,176.26,114.17,62.09,1.0,5.0
1802,2025-10-19,East,Accessories,Wholesale,Corporate,393,45.81,0.25,8776.62,5555.6,3221.02,1.0,1.0
2354,2025-10-19,North,Accessories,Online,Consumer,1,63.57,0.15,35.12,24.83,10.29,9.0,3.0
2562,2025-10-19,West,Outerwear,Online,Consumer,7,36.65,0.0,166.76,82.01,84.75,3.0,3.0
3303,2025-10-19,North,Apparel,Retail,Consumer,7,52.68,0.0,239.69,161.62,78.07,6.0,4.0
4115,2025-10-19,East,Outerwear,Wholesale,Corporate,113,104.34,0.0,7663.77,4908.62,2755.15,,
4310,2025-10-19,West,Outerwear,Retail,Consumer,5,156.37,0.05,482.79,329.13,153.66,8.0,2.0
4629,2025-10-19,West,Apparel,Wholesale,Corporate,354,57.12,0.05,12486.15,8461.83,4024.32,2.0,2.0
4713,2025-10-19,East,Accessories,Wholesale,Corporate,271,60.97,0.1,9665.88,6051.04,3614.84,11.0,1.0
4832,2025-10-19,South,Footwear,Retail,Corporate,6,36.26,0.0,141.41,81.17,60.24,7.0,4.0
1240,2025-10-20,West,Apparel,Retail,Consumer,6,70.99,0.1,249.17,156.02,93.15,3.0,3.0
2310,2025-10-20,West,Apparel,Wholesale,Consumer,47,69.17,0.0,2113.14,1450.23,662.91,2.0,2.0
2558,2025-10-20,South,Footwear,Retail,Consumer,6,20.62,0.1,72.38,46.26,26.12,12.0,
3059,2025-10-20,North,Footwear,Retail,Corporate,8,83.74,0.0,435.45,239.32,196.13,10.0,5.0
4787,2025-10-20,North,Accessories,Retail,Consumer,6,75.42,0.15,250.02,148.36,101.66,2.0,
416,2025-10-21,South,Footwear,Online,Corporate,5,18.69,0.25,45.56,28.62,16.94,,2.0
508,2025-10-21,West,Apparel,Online,Consumer,11,47.64,0.1,306.56,192.09,114.47,14.0,4.0
1335,2025-10-21,East,Apparel,Online,Home Office,2,64.21,0.0,83.47,48.79,34.68,1.0,2.0
